time,value
21.586285714285715,35.22727272727273
21.668571428571425,35.22727272727273
21.696,35.22727272727273
21.805714285714288,34.9025974025974
21.888,34.9025974025974
21.970285714285716,34.9025974025974
22.025142857142857,34.9025974025974
22.10742857142857,34.9025974025974
22.217142857142857,34.9025974025974
22.272000000000002,34.9025974025974
22.326857142857143,34.9025974025974
22.436571428571426,34.9025974025974
22.518857142857144,34.9025974025974
22.601142857142857,34.9025974025974
